osmid,highway,oneway,reversed,length,geometry,name,ref,access,lanes,tunnel,maxspeed,bridge,junction
1188260427,residential,False,True,25.616,"LINESTRING (80.2076018 13.0803298, 80.207838 13.080318)",,,,,,,,
26969670,residential,False,False,46.138,"LINESTRING (80.2078798 13.0814814, 80.2078905 13.0818962)",10th Main Road,,,,,,,
26969670,residential,False,True,18.579,"LINESTRING (80.2078798 13.0814814, 80.2078743 13.0813144)",10th Main Road,,,,,,,
1188259194,residential,False,False,82.952,"LINESTRING (80.2078798 13.0814814, 80.2076686 13.0814854, 80.2076616 13.0814856, 80.207654 13.0814841, 80.2076488 13.0814808, 80.2076446 13.0814764, 80.207643 13.0814701, 80.2076431 13.0814515, 80.2076438 13.0811993, 80.2076464 13.0811892, 80.2076498 13.0811827, 80.2076565 13.0811758, 80.2076639 13.0811699, 80.2076743 13.081167, 80.2078688 13.0811645)",,,,,,,,
26969670,residential,False,False,16.679,"LINESTRING (80.2078688 13.0811645, 80.2078743 13.0813144)",10th Main Road,,,,,,,
26969670,residential,False,True,44.22,"LINESTRING (80.2078688 13.0811645, 80.2078641 13.0810161, 80.2078659 13.0807669)",10th Main Road,,,,,,,
1188259194,residential,False,True,82.95200000000001,"LINESTRING (80.2078688 13.0811645, 80.2076743 13.081167, 80.2076639 13.0811699, 80.2076565 13.0811758, 80.2076498 13.0811827, 80.2076464 13.0811892, 80.2076438 13.0811993, 80.2076431 13.0814515, 80.207643 13.0814701, 80.2076446 13.0814764, 80.2076488 13.0814808, 80.207654 13.0814841, 80.2076616 13.0814856, 80.2076686 13.0814854, 80.2078798 13.0814814)",,,,,,,,
217928919,living_street,False,False,18.011,"LINESTRING (80.2123561 13.1023436, 80.2123106 13.1021878)",,,,,,,,
217928919,living_street,False,True,45.588,"LINESTRING (80.2123561 13.1023436, 80.2124714 13.1027379)",,,,,,,,
1188260425,living_street,False,False,85.74199999999999,"LINESTRING (80.2123561 13.1023436, 80.2120485 13.1024747, 80.21204 13.102507, 80.2120461 13.1025444, 80.2120603 13.1025989, 80.2121699 13.102897)",,,,,,,,
206852514,residential,False,False,37.137,"LINESTRING (80.2121699 13.102897, 80.2124714 13.1027379)",,,,,,,,
206852514,residential,False,True,20.021,"LINESTRING (80.2121699 13.102897, 80.2120928 13.1029377, 80.212008 13.1029839)",,,,,,,,
1188260425,living_street,False,True,85.74199999999999,"LINESTRING (80.2121699 13.102897, 80.2120603 13.1025989, 80.2120461 13.1025444, 80.21204 13.102507, 80.2120485 13.1024747, 80.2123561 13.1023436)",,,,,,,,
217928925,living_street,False,True,31.172,"LINESTRING (80.2129786 13.1029149, 80.2130466 13.1031873)",,,,,,,,
1188260426,living_street,False,False,30.197,"LINESTRING (80.2129786 13.1029149, 80.2127075 13.1029784)",,,,,,,,
"[217928925, 837083247]","['living_street', 'residential']",False,"[False, True]",89.65,"LINESTRING (80.2129786 13.1029149, 80.2129249 13.1026996, 80.2135027 13.102541)",,,,,,,,
28348942,residential,False,False,17.142,"LINESTRING (80.2135799 13.1059245, 80.2135844 13.1057704)",,,,,,,,
28348942,residential,False,True,20.159,"LINESTRING (80.2135799 13.1059245, 80.2135693 13.1061055)",,,,,,,,
1188565445,living_street,False,False,45.846,"LINESTRING (80.2135799 13.1059245, 80.2140017 13.1058895)",,,,,,,,
1188565445,living_street,False,True,45.846,"LINESTRING (80.2140017 13.1058895, 80.2135799 13.1059245)",,,,,,,,
1188565446,residential,False,False,129.678,"LINESTRING (80.2167931 13.1014527, 80.2156527 13.1018082)",,,,,,,,
995144777,residential,False,False,45.68000000000001,"LINESTRING (80.2167931 13.1014527, 80.2166748 13.1011355, 80.2166906 13.1010638)",,,,,,,,
995144777,residential,False,True,36.471,"LINESTRING (80.2167931 13.1014527, 80.2168171 13.1015172, 80.216914 13.1017588)",,,,,,,,
48741318,residential,False,False,60.193,"LINESTRING (80.2156527 13.1018082, 80.2155197 13.1012826)",,,,,,,,
48741318,residential,False,True,34.677,"LINESTRING (80.2156527 13.1018082, 80.2157293 13.102111)",,,,,,,,
1188565446,residential,False,True,129.678,"LINESTRING (80.2156527 13.1018082, 80.2167931 13.1014527)",,,,,,,,
1081351507,secondary,True,False,2.889,"LINESTRING (80.2146688 13.1011531, 80.2146764 13.101178)",Dr. Ambedkar Road,,,,,,,
1188566155,residential,False,False,23.511,"LINESTRING (80.2146688 13.1011531, 80.2144575 13.1012016)",,,,,,,,
206852526,residential,False,False,86.502,"LINESTRING (80.2146363 13.10172, 80.213873 13.1019491)",,,,,,,,
206852526,residential,False,True,19.038,"LINESTRING (80.2146363 13.10172, 80.2148043 13.1016696)",,,,,,,,
1188566154,residential,False,False,33.536,"LINESTRING (80.2146363 13.10172, 80.2145377 13.1014341)",,,,,,,,
1188566154,residential,False,False,44.874,"LINESTRING (80.2144575 13.1012016, 80.2143432 13.1008137)",,,,,,,,
1188566154,residential,False,True,27.273,"LINESTRING (80.2144575 13.1012016, 80.2145377 13.1014341)",,,,,,,,
1188566155,residential,False,True,23.511,"LINESTRING (80.2144575 13.1012016, 80.2146688 13.1011531)",,,,,,,,
1188566154,residential,False,True,44.874,"LINESTRING (80.2143432 13.1008137, 80.2144575 13.1012016)",,,,,,,,
1081351506,secondary,True,False,29.283,"LINESTRING (80.2143432 13.1008137, 80.2144534 13.1007875, 80.2145984 13.100729)",Konnur High Road,,,,,,,
1105443961,secondary,True,False,40.112,"LINESTRING (80.2142706 13.0983272, 80.213935 13.0984798)",New Avadi Road,,,,,,,
1188573243,residential,False,False,414.75899999999996,"LINESTRING (80.2142706 13.0983272, 80.2142039 13.0981677, 80.2174281 13.0968726, 80.217484 13.097024)",,,,,,,,
1105443961,secondary,True,False,377.039,"LINESTRING (80.217484 13.097024, 80.2170341 13.0971846, 80.2154741 13.097828, 80.2142706 13.0983272)",New Avadi Road,,,,,,,
1188573243,residential,False,True,414.75899999999996,"LINESTRING (80.217484 13.097024, 80.2174281 13.0968726, 80.2142039 13.0981677, 80.2142706 13.0983272)",,,,,,,,
48738662,tertiary,False,False,5.775,"LINESTRING (80.2231213 13.0960068, 80.2231746 13.0960052)",Vellala Street,,,,,,,
48738662,tertiary,False,True,236.77599999999998,"LINESTRING (80.2231213 13.0960068, 80.2223837 13.0963731, 80.2221479 13.0964835, 80.2219663 13.0965483, 80.2217295 13.0965728, 80.2215134 13.0964591, 80.2214431 13.0962753, 80.2214376 13.0960629)",Vellala Street,,,,,,,
1188575954,residential,False,False,99.602,"LINESTRING (80.2231213 13.0960068, 80.2231721 13.0963957, 80.223247 13.0968941)",,,,,,,,
187760675,residential,False,False,15.026,"LINESTRING (80.2214366 13.0674841, 80.2214069 13.0673521)",,,,,,,,
187760675,residential,False,True,15.026,"LINESTRING (80.2214069 13.0673521, 80.2214366 13.0674841)",,,,,,,,
"[187760675, 187760708]",residential,False,"[False, True]",49.245,"LINESTRING (80.2214069 13.0673521, 80.2213442 13.0670269, 80.2212307 13.0670447)",,,,,,,,
187760708,residential,False,False,117.59899999999999,"LINESTRING (80.2214069 13.0673521, 80.2209671 13.0673954, 80.2209038 13.0670975, 80.2212307 13.0670447)",,,,,,,,
30741868,residential,False,False,153.477,"LINESTRING (80.2026747 13.0869524, 80.2040906 13.0868967)",15th Main Road,,,,,,,
30741868,residential,False,True,64.073,"LINESTRING (80.2026747 13.0869524, 80.2020836 13.0869757)",15th Main Road,,,,,,,
1188617871,residential,False,False,29.688,"LINESTRING (80.2026747 13.0869524, 80.2026817 13.0872193)",,,,,,,,
1188617871,residential,False,True,29.688,"LINESTRING (80.2026817 13.0872193, 80.2026747 13.0869524)",,,,,,,,
"[1123152212, 1188575637, 1188575638]",residential,False,True,42.458,"LINESTRING (80.2331499 13.1017646, 80.2332276 13.1020116, 80.2332452 13.1020676, 80.2332647 13.1021297)",,,,,,,yes,
1188811732,residential,False,False,10.083,"LINESTRING (80.2193958 13.0991013, 80.2194234 13.0991879)",,,,,,,,
1188811730,residential,False,True,7.2,"LINESTRING (80.2204294 13.098934, 80.2204434 13.0989973)",,,,,,,,
1188813294,residential,False,True,110.759,"LINESTRING (80.2144545 13.0978412, 80.2137912 13.098114, 80.213867 13.0983994)",,,,,,,,
837075785,residential,False,True,69.85,"LINESTRING (80.2061781 13.1069381, 80.2064123 13.1069246, 80.2068206 13.1068845)",,,,,,,,
48753878,residential,False,True,45.266,"LINESTRING (80.2289401 13.0920486, 80.2293508 13.0919731)",,,,,,,,
1189099326,residential,False,False,73.873,"LINESTRING (80.2289401 13.0920486, 80.229044 13.0927052)",,,,,,,,
48753878,residential,False,False,143.585,"LINESTRING (80.2289401 13.0920486, 80.228513 13.0921043, 80.2281047 13.0921564, 80.2280438 13.0921571, 80.2280173 13.0921427, 80.2279945 13.0921116, 80.227897 13.0917816)",,,,,,,,
1189099326,residential,False,True,73.873,"LINESTRING (80.229044 13.0927052, 80.2289401 13.0920486)",,,,,,,,
48753878,residential,False,False,10.715,"LINESTRING (80.2274979 13.0914121, 80.2274117 13.0913648)",,,,,,,,
48753878,residential,False,True,53.626,"LINESTRING (80.2274979 13.0914121, 80.2278666 13.091734)",,,,,,,,
1206085531,secondary,True,False,394.788,"LINESTRING (80.2274979 13.0914121, 80.228215 13.090716, 80.2290375 13.0899613, 80.2293713 13.089671, 80.2302999 13.0891828)",New Avadi Road,,,,,,,
48738636,tertiary,False,True,71.869,"LINESTRING (80.2262322 13.0926348, 80.2263936 13.0927969, 80.2265329 13.0929445, 80.2265765 13.0931604)",,,,,,,,
1206085531,secondary,True,False,193.07,"LINESTRING (80.2262322 13.0926348, 80.2266826 13.0922006, 80.2274979 13.0914121)",New Avadi Road,,,,,,,
1206085531,secondary,True,False,8.933,"LINESTRING (80.2313843 13.0886168, 80.2314622 13.0885904)",New Avadi Road,,,,,,,
23803371,tertiary,True,False,163.484,"LINESTRING (80.2313843 13.0886168, 80.2315294 13.089541, 80.2315835 13.0900737)",Raji Street,,,,,,,
48753869,residential,False,False,68.249,"LINESTRING (80.2248554 13.0924166, 80.2243982 13.092839)",26th Street,,,,,,,
48753869,residential,False,True,61.771,"LINESTRING (80.2248554 13.0924166, 80.2252692 13.0920343)",26th Street,,,,,,,
1189098554,residential,False,False,49.825,"LINESTRING (80.2248554 13.0924166, 80.2245443 13.0920865)",,,,,,,,
1189098554,residential,False,True,49.825,"LINESTRING (80.2245443 13.0920865, 80.2248554 13.0924166)",,,,,,,,
1189099328,residential,False,True,65.86,"LINESTRING (80.2506403 13.0852813, 80.2507301 13.0858671)",,,,,,,,
33622432,residential,False,True,225.201,"LINESTRING (80.2487005 13.0852555, 80.2486094 13.0847951, 80.2501573 13.0844088)",Manonmani Ammal Street,,,,,,,
"[1189109760, 1252738659]",residential,False,False,157.281,"LINESTRING (80.2458674 13.071558, 80.2461731 13.0716639, 80.2461938 13.0715917, 80.2464253 13.0705934)",Brindavan Street,,,,,,,
211260243,secondary,True,False,66.568,"LINESTRING (80.2475654 13.0711118, 80.2475864 13.0711201, 80.2481355 13.0713354)",Mayor Ramanathan Road (Spur Tank Road),,,,,,,
1189109889,residential,False,False,50.953,"LINESTRING (80.2475654 13.0711118, 80.2475011 13.0713415, 80.2475337 13.0714061, 80.2475084 13.0715522)",,,,,,,,
1189109889,residential,False,True,50.953,"LINESTRING (80.2475084 13.0715522, 80.2475337 13.0714061, 80.2475011 13.0713415, 80.2475654 13.0711118)",,,,,,,,
1189109049,residential,False,True,37.874,"LINESTRING (80.2275078 13.0844588, 80.2271598 13.0844922)",,,,,,,,
207272714,residential,False,False,146.559,"LINESTRING (80.2275078 13.0844588, 80.2273793 13.0834778, 80.2270462 13.0835328)",,,,,,,,
207272714,residential,False,True,154.626,"LINESTRING (80.2275078 13.0844588, 80.2275405 13.0847087, 80.2276481 13.0854745, 80.227275 13.0855156)",,,,,,,,
995151399,residential,False,False,23.857,"LINESTRING (80.2026732 13.0791117, 80.2027142 13.0793225)",,,,,,,,
1189115162,residential,False,False,60.066,"LINESTRING (80.2361594 13.075041, 80.2367137 13.0750577)",,,,,,,,
1189115162,residential,False,True,60.066,"LINESTRING (80.2367137 13.0750577, 80.2361594 13.075041)",,,,,,,,
28161995,residential,False,False,87.981,"LINESTRING (80.2367137 13.0750577, 80.2366955 13.074702, 80.2366703 13.0742676)",Nowroji Road,,,,,,,
28161995,residential,False,True,142.497,"LINESTRING (80.2367137 13.0750577, 80.2367283 13.0753434, 80.2367401 13.0755135, 80.2367714 13.0763379)",Nowroji Road,,,,,,,
1036532021,residential,False,False,84.454,"LINESTRING (80.2056723 13.0762329, 80.2064431 13.0763475)",,,,,,,,
207260575,residential,False,True,124.474,"LINESTRING (80.2056723 13.0762329, 80.2057385 13.0759267, 80.2057601 13.0758711, 80.205794 13.0758456, 80.2058468 13.0758337, 80.2065059 13.0759505)",,,,,,,,
"[1036532021, 207260581]",residential,False,True,105.781,"LINESTRING (80.2056723 13.0762329, 80.2052323 13.0762, 80.2051543 13.0767159)",Balaji Street,,,,,,,
207264555,residential,False,True,116.261,"LINESTRING (80.2111204 13.0761262, 80.2112263 13.0760928, 80.2112151 13.0759426, 80.2112099 13.0758443, 80.211156 13.0751582)",,,,,,,,
1189124304,residential,False,True,15.896,"LINESTRING (80.2010551 13.0915399, 80.2011109 13.0915399, 80.2012018 13.0915363)",,,,,,,,
218191033,residential,False,False,55.677,"LINESTRING (80.2297556 13.075036, 80.2292446 13.0750904)",Ayyavoo Street,,,,,,,
218191033,residential,False,True,24.593,"LINESTRING (80.2297556 13.075036, 80.2299813 13.0750119)",Ayyavoo Street,,,,,,,
1189130753,residential,False,False,36.739,"LINESTRING (80.2297556 13.075036, 80.2297554 13.0753664)",,,,,,,,
1189130753,residential,False,True,36.739,"LINESTRING (80.2297554 13.0753664, 80.2297556 13.075036)",,,,,,,,
184720017,tertiary,False,False,16.499,"LINESTRING (80.2375791 13.0779602, 80.2374753 13.0780688)",Taylors Road,,,,,,,
184720017,tertiary,False,True,50.819,"LINESTRING (80.2375791 13.0779602, 80.2379231 13.0776494)",Taylors Road,,,,,,,
1189136557,residential,False,False,144.025,"LINESTRING (80.2375791 13.0779602, 80.238465 13.0779463, 80.238468 13.0775141)",,,,,,,,
1044130782,residential,False,True,47.259,"LINESTRING (80.238468 13.0775141, 80.2380319 13.0775278)",,,,,,,,
1044130782,residential,False,False,130.036,"LINESTRING (80.238468 13.0775141, 80.2387573 13.0774836, 80.238826 13.0774853, 80.2388645 13.0774862, 80.2388753 13.0778493, 80.2388726 13.0779591, 80.2385561 13.0779695)",,,,,,,,
1189136557,residential,False,True,144.025,"LINESTRING (80.238468 13.0775141, 80.238465 13.0779463, 80.2375791 13.0779602)",,,,,,,,
1189135121,residential,False,True,71.664,"LINESTRING (80.2295644 13.0783402, 80.230222 13.078269)",,,,,,,,
100857282,primary,True,False,8.018,"LINESTRING (80.2247083 13.0740636, 80.2247819 13.0740559)",EVR Periyar Salai,SHU86,,,,,,
1189134441,tertiary,True,False,99.241,"LINESTRING (80.2247083 13.0740636, 80.2247794 13.0749534)",,,,2,,,,
1314687269,tertiary,False,True,7.083,"LINESTRING (80.2249753 13.0774518, 80.2250406 13.0774484)",Pulla Avenue,,,2,,,,circular
26748474,tertiary,False,False,69.061,"LINESTRING (80.2249753 13.0774518, 80.2248661 13.0774737, 80.2247468 13.0775207, 80.2246535 13.0775643, 80.2245516 13.0776305, 80.2244256 13.0777438)",Pulla Avenue,,,2,,,,circular
176318930,residential,False,False,8.43,"LINESTRING (80.2249912 13.0767712, 80.2249135 13.0767756)",,,,,,,,
176318930,residential,False,True,107.306,"LINESTRING (80.2249912 13.0767712, 80.2259803 13.0767161)",,,,,,,,
178751036,tertiary,True,False,142.137,"LINESTRING (80.2249912 13.0767712, 80.2248974 13.0754962)",,,,2,,,,
176318928,residential,False,False,57.69,"LINESTRING (80.2248879 13.0763224, 80.2243563 13.0763547)",2nd Cross Street West,,,,,,,
1189134441,tertiary,True,False,50.47,"LINESTRING (80.2248879 13.0763224, 80.2249135 13.0767756)",,,,2,,,,
207272702,living_street,False,True,57.655,"LINESTRING (80.2248705 13.0760952, 80.2243397 13.0761342)",,,,,,,,
1189134441,tertiary,True,False,25.334,"LINESTRING (80.2248705 13.0760952, 80.2248879 13.0763224)",,,,2,,,,
206815868,living_street,False,True,63.708,"LINESTRING (80.2248426 13.0757455, 80.2242593 13.0758192)",,,,,,,,
1189134441,tertiary,True,False,39.002,"LINESTRING (80.2248426 13.0757455, 80.2248705 13.0760952)",,,,2,,,,
27616847,residential,False,False,52.704,"LINESTRING (80.2107281 13.0734947, 80.2102417 13.0735078)",,,,,,,,
995150187,residential,False,True,71.566,"LINESTRING (80.2077114 13.0907911, 80.2080598 13.0907874, 80.2080649 13.0910916)",,,,,,,,
1112199185,residential,False,False,72.519,"LINESTRING (80.2187426 13.0701006, 80.2187633 13.0700995, 80.2188836 13.0701006, 80.2191549 13.0701146, 80.2194107 13.0700925)",,,,,,,,
1097712823,tertiary,False,True,26.136,"LINESTRING (80.2065531 13.1095485, 80.2065943 13.1097801)",,,,,,,,
1189347238,residential,False,False,69.952,"LINESTRING (80.2065531 13.1095485, 80.2071968 13.1094963)",,,,,,,,
1097712823,tertiary,False,False,22.910999999999998,"LINESTRING (80.2065531 13.1095485, 80.2065159 13.1094047, 80.2064941 13.109351)",,,,,,,,
30853116,residential,False,False,60.85,"LINESTRING (80.2204854 13.0796252, 80.2199264 13.0796799)",,,,,,,,
30853116,residential,False,True,42.387,"LINESTRING (80.2204854 13.0796252, 80.2208748 13.0795872)",,,,,,,,
"[1189355137, 1254580129, 1268592516, 30851300]",residential,False,False,365.17900000000003,"LINESTRING (80.2204854 13.0796252, 80.2204948 13.0788897, 80.2206058 13.0786934, 80.2206872 13.0785423, 80.2209632 13.0781033, 80.2210026 13.0781174, 80.2211147 13.0781494, 80.2208707 13.0787349, 80.2208661 13.0788056, 80.2208748 13.0795872)",,,,,,,,
24375482,residential,False,False,28.438,"LINESTRING (80.2353648 13.0705931, 80.2353763 13.0708486)",Gilchrist Avenue,,,,,,,
24375482,residential,False,True,27.57,"LINESTRING (80.2353648 13.0705931, 80.2353536 13.0703454)",Gilchrist Avenue,,,,,,,
1189377683,residential,False,False,47.467,"LINESTRING (80.2353648 13.0705931, 80.2349266 13.0705986)",,,,,,,,
1189377683,residential,False,True,47.467,"LINESTRING (80.2349266 13.0705986, 80.2353648 13.0705931)",,,,,,,,
112716530,living_street,False,True,8.214,"LINESTRING (80.2430582 13.069761, 80.243055 13.0696872)",,,,,,,,
"[112716530, 112716519]",living_street,False,False,91.32500000000002,"LINESTRING (80.2430582 13.069761, 80.2430371 13.0698666, 80.2429529 13.0702041, 80.2428778 13.0705421, 80.2428568 13.07054)",,,,,,,,
1189383340,living_street,False,False,88.612,"LINESTRING (80.2430582 13.069761, 80.242972 13.0697532, 80.2428709 13.069757, 80.2427051 13.0697736, 80.2425645 13.0697906, 80.2422425 13.0697909)",,,,,,,,
211260244,primary,True,False,26.905,"LINESTRING (80.2422425 13.0697909, 80.2423102 13.0695581)",Mc Nichols Road,,,,,,,
1189383340,living_street,False,True,88.612,"LINESTRING (80.2422425 13.0697909, 80.2425645 13.0697906, 80.2427051 13.0697736, 80.2428709 13.069757, 80.242972 13.0697532, 80.2430582 13.069761)",,,,,,,,
1189379045,residential,False,True,25.153,"LINESTRING (80.2347559 13.0738844, 80.2347078 13.0736631)",,,,,,,,
995146889,residential,False,False,8.451,"LINESTRING (80.2365744 13.0732871, 80.236587 13.0733621)",,,,,,,,
"[995146888, 995146889]",residential,False,"[False, True]",53.302,"LINESTRING (80.2365744 13.0732871, 80.2365704 13.0732634, 80.2365471 13.0731581, 80.2365394 13.073109, 80.2365447 13.0728111)",,,,,,,,
1189379046,residential,False,False,24.427,"LINESTRING (80.2365744 13.0732871, 80.2364219 13.0731911, 80.2363839 13.0731696)",,,,,,,,
1189379046,residential,False,True,24.427,"LINESTRING (80.2363839 13.0731696, 80.2364219 13.0731911, 80.2365744 13.0732871)",,,,,,,,
718447097,residential,False,True,80.30600000000001,"LINESTRING (80.2512093 13.088125, 80.2512026 13.0885434, 80.2508915 13.0885222)",,,,,,,,
34690704,residential,False,False,40.789,"LINESTRING (80.2052668 13.0791567, 80.2048903 13.0791647)",,,,,,,,
34690704,residential,False,True,4.29,"LINESTRING (80.2052668 13.0791567, 80.2053064 13.0791559)",,,,,,,,
